fdc_id,brand_owner,gtin_upc,ingredients,serving_size,serving_size_unit,household_serving_fulltext,branded_food_category,data_source,modified_date,available_date,market_country,discontinued_date
891118,TINA'S,79606020835,"cooked eggs (whole eggs, modified food starch, salt, citric acid, xanthan gum), cooked bacon (cured with water, salt, sugar, smoke flavoring, sodium phosphates, sodium erythorbate, sodium nitrite, flavoring), water, red & green bell peppers, modified food starch, dehydrated onion, jalapeno puree (jalapeno peppers, water, citric acid), garlic powder, spices, citric acid. cheese sauce (cheddar cheese [pasteurized milk, cheese cultures, salt, enzymes], water, cheese sauce mix (dehydrated blend of whey, cheese [granular & cheddar {pasteurized milk, cheese cultures, salt, enzymes}], buttermilk solids, whey protein concentrate, salt, contains less than 2% of sodium phosphates, citric acid, lactic acid), modified food starch, annatto [color]). tortilla: enriched bleached flour (niacin, reduced iron, thiamine mononitrate, riboflavin and folic acid), water, palm shortening, salt, mono & diglycerides, baking powder (corn starch, sodium acid pyrophosphate, sodium bicarbonate and monocalcium phosphate), enzymes.",204,g,1 burrito,"Frozen Breakfast Sandwiches, Biscuits & Meals",LI,Fri Jan 18 00:00:00 EST 2019,Thu May 28 00:00:00 EDT 2020,United States,
892712,TINA'S,79606185022,"enriched flour (bleached wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid) water cooked eggs (whole eggs, modified corn starch, salt, citric acid, xanthan gum) bacon (pork, water, salt, sugar, smoke flavoring, potassium lactate, sodium phosphates, dehydrated pork broth, natural flavorings, autolyzed yeast extract, sodium erythorbate, sodium nitrite, dextrose) cheddar cheese & monterey jack cheese (pasteurized milk, cheese cultures, salt, enzymes, annatto [color], potato & corn starch [to prevent caking], natamycin [natural mold inhibator] potatoes (potatoes, vegetable oil [canola soybean, cottonseed, sunflower and/or corn], dextrose, natural flavor, salt, sodium acid, pyrophosphate) diced tomatoes (tomatoes, calcium chloride, citric acid) cheese sauce mix (dehydrated blend of whey, cheese [granular & cheddar {pasteurized milk, cheese cultures, salt, enzymes}], buttermilk solids, whey protein concentrate, salt, contains less than 2% of sodium phosphates, citric acid, lactic acid) vegetable oil (soybean, canola and/or corn oil) contains 2% or less onion, modified food starch, diced green chile (green chile peppers, water, citric acid), dice jalapenos (jalapeno peppers, water, vinegar, salt, sodium benzoate, calcium chloride), sour cream (culture cream [cream nonfat milk, culture, enzymes], salt, lactic acid tocopherols, silicon dioxide, sodium citrate), salt, garlic powder, spices, baking powder (sodium bicarbonate, corn starch, sodium aluminum sulfate, calcium sulfate, monocalcium phosphate), guar gum, dough conditioner (sodium metabisulfite, corn starch, microcrystalline cellulose, dicalcium phosphate).",113,g,1 burrito,"Frozen Breakfast Sandwiches, Biscuits & Meals",LI,Fri Jan 18 00:00:00 EST 2019,Thu May 28 00:00:00 EDT 2020,United States,
893570,The Schwan Food Company,72180634108,"enriched flour (wheat flour, malted barley flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), nonfat milk, scrambled egg (whole egg, skim milk, soybean oil, corn starch, salt, xanthan gum, citric acid), whey, bacon with smoke flavoring added (cured with water, salt, sugar, smoke flavoring, sodium phosphates, sodium erythorbate, sodium nitrite), low moisture part skim mozzarella cheese (cultured pasteurized part skim milk, salt, enzymes), cheddar cheese (cultured pasteurized milk, salt, enzymes, annatto [color]), contains 2% or less of: palm oil, yeast, vegetable oil, (soybean and/or canola oil), modified food starch, salt, sugar, cream, butter (cream, salt), spice, wheat starch, soy lecithin, defatted soy flour, maltodextrin, l-cysteine hydrochloride, ammonium sulfate, natural hickory smoke flavor, natural flavor, ascorbic acid (dough conditioner).",115,g,3 pieces,"Frozen Breakfast Sandwiches, Biscuits & Meals",LI,Wed Apr 08 00:00:00 EDT 2020,Thu May 28 00:00:00 EDT 2020,United States,
894622,SWEET EARTH,16741301559,"filling: cage free eggs, fire roasted tomatoes, sweet earth benevolent bacon (filtered water, vital wheat gluten, adzuki beans*, buckwheat groats*, non-gmo expeller pressed canola oil and/or extra virgin olive oil, natural hickory smoke, natural vegan bacon flavor, paprika, cane sugar*, maple syrup*, annatto, tomato powder, non-gmo soy sauce [water, soybeans, wheat, salt, alcohol*], garlic powder, onion powder, tomato paste, organic nutritional yeast*, sea salt, coconut oil, apple cider vinegar, spices, caramel color*), sweet earth tuscan savory grounds (vital wheat gluten, water, non-gmo soy sauce, onion, garlic, organic nutritional yeast*, kale, spices, flaxseed, parsley, fennel, extra virgin olive oil, red bell pepper, natural hickory smoke), cheddar cheese (pasteurized milk, cheese cultures, salt, enzymes, annatto), quinoa*, onion, red and green bell pepper, non-gmo expeller pressed canola oil, spices, sea salt, cane sugar*, tomato powder, garlic powder, onion powder. wrap: water, whole wheat flour, unbleached white flour, oat bran, non-gmo expeller pressed canola oil, oat fiber, flax seed, sea salt, vital wheat gluten, baking powder (sodium bicarbonate, sodium acid pyrophosphate, potato starch), yeast, citric acid.",170,g,6 onz,"Frozen Breakfast Sandwiches, Biscuits & Meals",LI,Sat Jan 19 00:00:00 EST 2019,Thu May 28 00:00:00 EDT 2020,United States,
895776,"Gabriel Investment Holdings, LLC",80618411221,"flour tortilla (wheat flour, water, whole wheat flour, palm oil, baking powder, cane sugar, salt, guar gum, non-gmo corn starch), cage-free* eggs (eggs, whole milk, non-gmo corn starch, sea salt, pepper), white cheddar cheese (pasteurized cultured milk, salt, enzymes), organic roasted russet potatoes (organic potatoes with organic olive oil), organic white cheddar cheese sauce (water, organic corn starch, salt, organic cane sugar, organic natural cheddar cheese flavor, and 2% or less organic canola oil), organic red peppers, organic green peppers, monterey jack cheese (pasteurized cultured milk, salt, enzymes), organic onions, organic jalapeno peppers, organic corn starch, sea salt, white pepper.",142,g,5 onz,"Frozen Breakfast Sandwiches, Biscuits & Meals",LI,Wed Apr 08 00:00:00 EDT 2020,Thu May 28 00:00:00 EDT 2020,United States,
896100,Amy's Kitchen Inc.,42272012374,"organic spinach, organic unbleached wheat flour, organic zucchini, cottage cheese (milk, cream, nonfat dry milk, salt, guar gum, locust bean gum), filtered water, ricotta cheese (pasteurized whey, pasteurized part skim milk, vinegar, salt), organic onions, organic whole wheat flour, feta cheese (pasteurized milk, culture, salt, enzymes), expeller pressed high oleic safflower and/or sunflower oil, organic green onions, butter (cream, salt), extra virgin olive oil, organic lemon juice, sea salt, organic garlic, spices, black pepper.",156,g,1 package,"Frozen Breakfast Sandwiches, Biscuits & Meals",LI,Mon Mar 18 00:00:00 EDT 2019,Thu May 28 00:00:00 EDT 2020,United States,
896110,Amy's Kitchen Inc.,42272012114,"organic unbleached wheat flour, filtered water, organic tofu (filtered water, organic soybeans, magnesium chloride), organic whole wheat flour, organic black beans, organic roasted red potatoes, cheddar cheese (pasteurized milk, culture, salt, annatto, enzymes), organic onions, organic tomato puree, organic tomatoes, organic bell peppers, expeller pressed high oleic safflower and/or sunflower oil, extra virgin olive oil, organic sour cream (cultured pasteurized grade a organic milk and cream, organic nonfat dry milk), organic corn, sea salt, organic tapioca starch, organic wheat gluten, organic agave syrup, organic garlic, spices, organic green chiles, nutritional yeast, organic distilled vinegar, organic cane sugar, organic black pepper, organic cilantro, organic balsamic vinegar (organic wine vinegar, organic grape must).",170,g,1 package,"Frozen Breakfast Sandwiches, Biscuits & Meals",LI,Mon Mar 18 00:00:00 EDT 2019,Thu May 28 00:00:00 EDT 2020,United States,
896112,Amy's Kitchen Inc.,42272012121,"filtered water, organic tofu (filtered water, organic soybeans, magnesium chloride), organic roasted red potatoes, organic spinach, organic tomato puree, organic garbanzo bean flour, organic tomatoes, organic vegan mozzarella-style cheeze (filtered water, organic potato starch, organic coconut oil, sea salt, organic ground sunflower kernels, natural flavoring, organic fruit and vegetable concentrate [organic carrot, organic pumpkin and organic apple]), organic onions, vegan sour cream (organic tofu (filtered water, organic soybeans, magnesium chloride), filtered water, expeller pressed high oleic safflower and/or sunflower oil, organic lemon juice, sea salt, organic brown rice vinegar [filtered water, organic brown rice, salt, koji spores], stoneground mustard [distilled vinegar, water, ground mustard seeds, salt, spices]), organic potato starch, organic tapioca starch, organic mushrooms, organic extra virgin olive oil, organic carrots, organic sorghum flour, expeller pressed high oleic safflower and/or sunflower oil, organic cane sugar, sea salt, jalapeno peppers, organic agave syrup, organic sweet rice flour, organic garlic, nutritional yeast, organic distilled vinegar, spices, organic cilantro, organic lime juice, organic black pepper, organic balsamic vinegar (organic wine vinegar, organic grape must).",156,g,1 package,"Frozen Breakfast Sandwiches, Biscuits & Meals",LI,Mon Mar 18 00:00:00 EDT 2019,Thu May 28 00:00:00 EDT 2020,United States,
897274,"Safeway, Inc.",21130098361,"biscuit: unbleached enriched wheat flour (wheat flour, malted barley flour, niacin, iron, thiamine mononitrate, riboflavin, folic acid), water, palm oil, contains 2% or less of the following: leavening (sodium bicarbonate, sodium acid pyrophosphate, sodium aluminum phosphate), sugar, corn sugar, whey (milk), buttermilk, soybean oil, sodium caseinate, datem, natural & artificial flavor, guar gum, sorbic acid (preservative). egg patty: whole eggs, water, dry whole milk, soybean oil, salt, xanthan gum, citric acid. pasteurized process american cheese: cultured milk and skim milk, cream, sodium citrate, salt, color added, sodium phosphate, sorbic acid (preservative), acetic acid, enzymes, soy lecithin (non-sticking agent). bacon: cured with water, salt, sugar, smoke flavoring, sodium phosphate, sodium erythorbate, sodium nitrite.",102,g,1 sandwich,"Frozen Breakfast Sandwiches, Biscuits & Meals",LI,Sat Feb 02 00:00:00 EST 2019,Thu May 28 00:00:00 EDT 2020,United States,
897276,"Safeway, Inc.",21130098330,"croissant: enriched flour (wheat flour, malted barley flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), water, margarine (palm oil, water, soybean oil, sugar, soy lecithin, mono- and diglycerides, potassium sorbate [preservative], citric acid [preservative], natural and artificial flavor, beta-carotene color, vitamin a palmitate), high fructose corn syrup, oat fiber, yeast, contains less than 2% of each of the following: soybean oil, salt, eggs, calcium propionate (preservative), potassium sorbate (preservative), hydroxypropyl methylcellulose, dextrose, sugar, maltodextrin, natural and artificial flavors, acacia (gum arabic), capric and caprylic acid triglyceride blend. pork sausage patty: pork, water, contains 2% or less of: salt, sugar, sodium phosphate, spice, dextrose, flavoring, bha, propyl gallate, citric acid, caramel color. egg patty: whole eggs, water, dry whole milk, soybean oil, salt, xanthan gum, citric acid. pasteurized process american cheese: cultured milk and skim milk, cream, sodium citrate, salt, annatto (for color), sodium phosphate, sorbic acid (preservative), acetic acid, enzymes, soy lecithin (non-sticking agent).",130,g,1 sandwich,"Frozen Breakfast Sandwiches, Biscuits & Meals",LI,Sat Feb 02 00:00:00 EST 2019,Thu May 28 00:00:00 EDT 2020,United States,
897866,Swaggerty Sausage Co.,76020000207,"biscuits: wheat flour, bleached, enriched, (wheat flour, niacin, reduced iron, thiamin mononitrate, riboflavin, and folic acid), shortening (palm oil, soy lecithin, artificial butter flavor, and beta carotene), palm oil, sodium bicarbonate, sodium acid pyrophosphate, salt, sodium aluminum phosphate, sugar, calcium propionate, yeast, buttermilk (cultured nonfat milk, corn starch, salt, vitamin a palmitate, vitamin d 3). sausage: pork, water, seasoning (salt, spices, corn syrup solids, sugar, dextrose, soybean oil, bha, bht, propyl gallate, citric acid), sodium phosphates.",82,g,1 package,"Frozen Breakfast Sandwiches, Biscuits & Meals",LI,Sat Feb 02 00:00:00 EST 2019,Thu May 28 00:00:00 EDT 2020,United States,
898366,"Ahold Usa, Inc.",6.88267E+11,"scrambled egg whites (egg whites, guar gum, triethyl citrate [whipping aid]), russet potatoes (russet potatoes with skin, spices, salt, soybean oil), white cheddar cheese (pasteurized milk, cheese culture, salt, enzymes), turkey sausage (turkey, water, potato starch, salt, dextrose, sugar, spices), red bell pepper, onion, green bell pepper.",198,g,1 bowl,"Frozen Breakfast Sandwiches, Biscuits & Meals",LI,Fri Jan 18 00:00:00 EST 2019,Thu May 28 00:00:00 EDT 2020,United States,
901038,Pinnacle Foods Group LLC,8.42234E+11,"water, roasted potatoes (potatoes, canola oil, salt, spice), sweet potatoes, kale, canola oil, soy protein concentrate, vegan mozz'rella shred (water, tapioca starch, coconut oil, canola oil and/or safflower oil, natural flavors, sea salt, potato protein isolate, tricalcium phosphate, lactic acid, algal flour, konjac gum, xanthan gum, yeast extract), contains 2% or less of: egg replacer (organic soymilk powder, modified cellulose, gellan gum, cellulose, calcium lactate, carrageenan, natural flavor, nutritional yeast, black salt, beta-carotene (color)), corn starch, methylcellulose, yeast extract, soy protein isolate, vital wheat gluten, potato starch, organic cane sugar, salt, sea salt, spices, malt extract (malted barley, water), natural flavors, garlic powder, onion powder, red bell pepper flakes.",241,g,1 bowl,"Frozen Breakfast Sandwiches, Biscuits & Meals",LI,Thu Apr 09 00:00:00 EDT 2020,Thu May 28 00:00:00 EDT 2020,United States,
901040,Pinnacle Foods Group LLC,8.42234E+11,"roasted potatoes (potatoes, canola oil, salt, spice), water, bell peppers, cooked black beans, canola oil, corn, cilantro, soy protein concentrate, vegan mozz'rella shred (water, tapioca starch, coconut oil, canola oil and/or safflower oil, natural flavors, sea salt, potato protein isolate, tricalcium phosphate, lactic acid, algal flour, konjac gum, xanthan gum, yeast extract), contains 2% or less of: egg replacer (organic soymilk powder, modified cellulose, gellan gum, cellulose, calcium lactate, carrageenan, natural flavor, nutritional yeast, black salt, beta-carotene (color)), lime juice from concentrate (water, lime juice concentrate, lime oil), extra virgin olive oil, methylcellulose, garlic, yeast extract, soy protein isolate, vital wheat gluten, salt, potato starch, organic cane sugar, spices, sea salt, corn starch, malt extract (malted barley, water), natural flavors, garlic powder, onion powder, red bell pepper flakes.",241,g,1 bowl,"Frozen Breakfast Sandwiches, Biscuits & Meals",LI,Tue Jan 07 00:00:00 EST 2020,Thu May 28 00:00:00 EDT 2020,United States,
901984,"Wal-Mart Stores, Inc.",78742013817,"buttermilk biscuit (enriched bleached flour [wheat flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid], water, palm oil, buttermilk, sugar, salt, sodium bicarbonate, soybean oil, whey, sodium aluminum phosphate, sodium acid pyrophosphate, food starch-modified, monocalcium phosphate, datem, maltodextrin, dextrose, natural and artificial flavor), sausage patty (pork, water, salt, spices, dextrose, sugar), egg patty (whole eggs, whey, soybean oil, nonfat milk, contains 2% or less of: food starch-modified, salt, xanthan gum, citric acid [preservative], natural butter flavor), pasteurized process american cheese (milk, cream, water, salt, sodium citrate, cheese culture, potassium citrate, tetrasodium pyrophosphate, sorbic acid (preservative), enzymes, sodium phosphate, citric acid, soy lecithin, color added).",128,g,1 sandwich,"Frozen Breakfast Sandwiches, Biscuits & Meals",LI,Mon Apr 13 00:00:00 EDT 2020,Thu May 28 00:00:00 EDT 2020,United States,
902186,"Gabriel Investment Holdings, LLC",80618416042,"flatbread (enriched wheat flour [wheat flour, malted barley flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid], water, bread base [wheat gluten, tapioca starch, oat fiber, wheat protein isolate, sunflower oil, whole wheat flour, sea salt, sesame flour, 2% or less of: calcium sulfate, enzymes], contains less than 2% of: raw sugar, yeast, sea salt, sunflower oil, olive oil, natural mold inhibitor [cultured wheat flour, vinegar], sodium bicarbonate, fumaric acid, calcium sulfate, ascorbic acid, enzymes), cage-free* egg whites (egg whites, whole milk, non-gmo corn starch, sea salt, pepper), tomato relish (organic diced tomato [organic tomatoes, organic tomato juice, sea salt, naturally derived citric acid, calcium chloride], roasted red bell peppers, organic spinach, organic diced onions, organic scallions, olive oil, organic basil, organic white vinegar, spices, sea salt), white cheddar cheese (pasteurized cultured milk, salt, enzymes), organic roasted russet potatoes (organic potatoes with organic olive oil), organic cannellini beans, organic white cheddar cheese sauce (water, organic corn starch, salt, organic cane sugar, organic natural cheddar cheese flavor, and 2% or less organic canola oil), monterey jack cheese (pasteurized cultured milk, salt, enzymes), organic scallions, organic jalapenos, organic corn starch.",125,g,1 sandwich,"Frozen Breakfast Sandwiches, Biscuits & Meals",LI,Wed Apr 08 00:00:00 EDT 2020,Thu May 28 00:00:00 EDT 2020,United States,
902388,Target Stores,85239038888,"pasteurized part-skim milk, cheese cultures, salt, enzymes (microbial), annatto (vegetable color), vitamin a palmitate.",19,g,1 slice,"Frozen Breakfast Sandwiches, Biscuits & Meals",LI,Wed Apr 08 00:00:00 EDT 2020,Thu May 28 00:00:00 EDT 2020,United States,
903754,"Gabriel Investment Holdings, LLC",80618415199,"flour tortilla (wheat flour, whole wheat flour, water, palm oil, baking powder, cane sugar, salt, cellulose gum, guar gum, non-gmo corn starch), tomato relish (organic diced tomato, organic roasted red bell peppers, organic spinach, organic diced onions, organic scallions, olive oil, organic basil, organic white vinegar, spices, sea salt), cage-free* whole eggs (cage-free* whole eggs, whole milk, non-gmo corn starch, sea salt, pepper), feta (pasteurized cow's milk and skim milk, salt, enzymes & vegetable coagulant), organic white beans, cream cheese (pasteurized milk and cream, salt, carob bean, cheese culture).",142,g,5 onz,"Frozen Breakfast Sandwiches, Biscuits & Meals",LI,Wed Mar 18 00:00:00 EDT 2020,Thu May 28 00:00:00 EDT 2020,United States,
904590,Ruiz Food Products Inc,71007129858,"flour tortilla - flour tortilla (wheat flour enriched (niacin, reduced iron, thiamine, mononitrate, riboflavin, folic acid), water, vegetable oil (soybean, canola and/or corn oil), salt, baking powder (sodium acid pyrophosphate, sodium bicarbonate, corn starch), dextrose, fumaric acid, guar gum, enzymes, ascorbic acid, dough conditioners (yeast, sugar, modified food starch, wheat gluten), cage free scrambled eggs - cage free scrambled eggs (cage free whole eggs, whole milk, non gmo corn starch, sea salt, spice), pork sausage - cooked pork sausage (pork water, salt, cane sugar, spices, chili pepper, spice extract), cheddar cheese - cheddar cheese (cultured pasteurized milk, salt, enzymes, annatto color), water, tomato - tomatoes (tomatoes, citric acid, calcium chloride), potatoes - (with sea salt, canola oil), contains 2% or less fire roasted tomatillos (with citric acid), modified corn starch, salt, natural flavor, spices.",170,g,1 burrito,"Frozen Breakfast Sandwiches, Biscuits & Meals",LI,Fri Mar 13 00:00:00 EDT 2020,Thu May 28 00:00:00 EDT 2020,United States,
904636,Ruiz Food Products Inc,71007125591,"flour tortilla flour tortilla (wheat flour enriched (niacin, reduced iron, thiamine, mononitrate, riboflavin, folic acid), water, vegetable oil (soybean, canola and/or corn oil), salt, baking powder (sodium acid pyrophosphate, sodium bicarbonate, corn starch), dextrose, fumaric acid, guar gum, enzymes, ascorbic acid, dough conditioners (yeast, sugar, modified food starch, wheat gluten), cage free scrambled eggs cage free scrambled eggs (cage free whole eggs, whole milk, non gmo corn starch, sea salt, spice), water, cheddar cheese (cultured pasteurized milk, salt, enzymes, annatto color), uncured cooked bacon bits cooked bacon bits (pork, water, salt, sugar, cultured celery juice powder, may contain natural flavor [water, natural flavors]), potatoes (with sea salt, canola oil), tomato (with juice, citric acid, calcium chloride), contains 2% or less modified corn starch, salt, natural flavor, spices.",170,g,1 burrito,"Frozen Breakfast Sandwiches, Biscuits & Meals",LI,Fri Mar 13 00:00:00 EDT 2020,Thu May 28 00:00:00 EDT 2020,United States,
904740,"Wal-Mart Stores, Inc.",78742223858,"buttermilk biscuit (enriched bleached flour [wheat flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid], water, palm oil, buttermilk, sugar, salt, sodium bicarbonate, soybean oil, whey, sodium aluminum phosphate, sodium acid pyrophosphate, food starch-modified, monocalcium phosphate, datem, maltodextrin, dextrose, natural and artificial flavor), egg patty (whole eggs, whey, soybean oil, nonfat milk, contains 2% or less of: food starch-modified, salt, xanthan gum, citric acid [preservative], natural butter flavor), pasteurized process american cheese (milk, cream, water, salt, sodium citrate, cheese culture, potassium citrate, tetrasodium pyrophosphate, sorbic acid (preservative), enzymes, sodium phosphate, citric acid, soy lecithin, color added), fully cooked bacon (cured with water, salt, smoke flavoring, sugar, sodium diacetate, dextrose, sodium erythorbate, sodium nitrite).",99,g,1 sandwich,"Frozen Breakfast Sandwiches, Biscuits & Meals",LI,Mon Apr 13 00:00:00 EDT 2020,Thu May 28 00:00:00 EDT 2020,United States,
905178,Harris-Teeter Inc.,7203672366,"biscuit: enriched bleached wheat flour (wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid, enzyme), water, butter-flavored shortening flake (palm oil, natural butter flavor and soy lecithin), buttermilk blend (sweet whey, calcium sulfate, buttermilk, adipic acid), shortening (palm oil, soy lecithin, artificial butter flavor and beta carotene), sodium aluminum phosphate, dextrose, sodium bicarbonate, salt, calcium propionate (preservative), methylcellulose. fully cooked egg patty: whole eggs, whey, soybean oil, nonfat milk, contains 2% or less of: modified food starch, salt, xanthan gum, citric acid, natural butter flavor. pasteurized process american cheese: cheddar cheese (pasteurized milk, cheese culture, salt, enzymes), water, sodium citrate, milkfat, salt, sodium phosphate, sorbic acid (preservative), apocarotenal (color), soy lecithin (nonsticking agent). fully cooked bacon (smoke flavoring added): bacon cured with: water, sugar, salt, smoke flavoring, sodium phoshate, sodium erythorbate, sodium nitrite.",101,g,1 sandwich,"Frozen Breakfast Sandwiches, Biscuits & Meals",LI,Thu Apr 09 00:00:00 EDT 2020,Thu May 28 00:00:00 EDT 2020,United States,
905578,Swaggerty Sausage Co.,76020067101,"chicken, water, soy protein concentrate, zinc oxide, niacinamide, ferrous sulfate, copper gluconate, vitamin a palmitate, calcium pantothenate, thiamine mononitrate (b1), pyridoxine hydrochloride (b6), riboflavin (b2), and cyanocobalamin (b12), textured soy flour, salt, sodium phosphate, seasoning (dried garlic, soy lecithin, sugar). battered with: water, enriched bleached wheat flour (bleached wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), sugar, salt, nonfat milk, disodium inosinuate and disodium guanylate, dextrose, leavening (sodium acid pyrophosphate, sodium bicarbonate, monocalcium phosphate), spice, soybean oil, whey, extractives of paprika, torula yeast. breaded with: enriched bleached wheat flour (bleached wheat flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid), sugar, salt, disodium inosinate and disodium guanylate, nonfat milk, dextrose, leavening (sodium bicarbonate, sodium acid pyrophosphate, monocalcium phosphate), spice, soybean oil, yeast, extractives of paprika. buttermilk biscuit: wheat flour, water, cake flour [bleached wheat flour, iron, niacin, thiamin mononitrate, riboflavin, folic acid], shortening [palm oil], shortening flakes [palm oil], sugar, sodium bicarbonate, sodium aluminum phosphate, [sodium aluminum phosphate, acidic, calcium carbonate, precipitated amorphous silica], buttermilk solids [buttermilk, whey powder], whey, dextrose, salt, sodium acid pyrophosphate, emplex [sodium stearoyl lactate], sodium propionate, buttermilk flavor [propylene glycol, water, artificial flavor]).",91,g,2 packages,"Frozen Breakfast Sandwiches, Biscuits & Meals",LI,Thu Aug 22 00:00:00 EDT 2019,Thu May 28 00:00:00 EDT 2020,United States,
907164,"Gabriel Investment Holdings, LLC",80618415045,"flour tortilla (wheat flour, water, whole wheat flour, palm oil, baking powder, cane sugar, salt, guar gum, non-gmo corn starch), cage-free* egg whites (egg whites, whole milk, non-gmo corn starch, sea salt, pepper), organic sweet potatoes, white cheddar cheese (pasteurized cultured milk, salt, enzymes), organic salsa (organic diced tomatoes [organic tomatoes, organic tomato juice, sea salt, naturally derived citric acid, calcium chloride], organic diced onions, organic jalapeno peppers, organic vinegar, organic lime juice, organic scallions, organic cilantro, organic corn starch, sea salt, organic garlic powder, organic cumin, organic black pepper, organic coriander, organic chili powder), chopped organic spinach, organic white cheddar cheese sauce (water, organic corn starch, salt, organic cane sugar, organic natural cheddar cheese flavor, and 2% or less organic canola oil), organic corn starch.",142,g,5 onz,"Frozen Breakfast Sandwiches, Biscuits & Meals",LI,Wed Apr 08 00:00:00 EDT 2020,Thu May 28 00:00:00 EDT 2020,United States,
907994,"Mainspring Holdings, Inc.",8.1971E+11,"organic tortilla (organic whole wheat flour, organic wheat flour, organic palm fruit oil, sea salt, organic guar gum, monocalcium phosphate, baking soda), organic eggs, organic cheddar cheese (organic milk, cheese cultures, salt, annatto color, enzymes), organic cauliflower puree, organic onions, organic extra virgin olive oil, organic potato flakes, water, salt, organic canola oil, organic garlic, organic corn starch, citric acid.",120,g,1 burrito,"Frozen Breakfast Sandwiches, Biscuits & Meals",LI,Wed Apr 08 00:00:00 EDT 2020,Thu May 28 00:00:00 EDT 2020,United States,
908602,"Red's All Natural, LLC",8.50416E+11,"organic scrambled eggs (organic whole eggs, organic whole milk, organic corn starch, sea salt, organic white pepper), organic potatoes, turkey sausage (turkey, water, less than 2% of salt, sugar, spices), water, organic black beans, organic white cheddar cheese (pasteurized organic milk, cheese cultures, salt, vegetable enzymes), organic red onion, yellow cheddar cheese {pasteurized milk, cheese cultures, salt, enzymes, annatto (color)}, roasted red bell peppers, organic green bell pepper, organic green chile peppers, contains 2% or less of organic cornstarch, sea salt, organic garlic powder, organic onion powder, organic spice.",184,g,1 bowl,"Frozen Breakfast Sandwiches, Biscuits & Meals",LI,Wed Apr 08 00:00:00 EDT 2020,Thu May 28 00:00:00 EDT 2020,United States,
911100,"Gabriel Investment Holdings, LLC",80618416035,"flatbread (enriched wheat flour [wheat flour, malted barley flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid], water, bread base [wheat gluten, tapioca starch, oat fiber, wheat protein isolate, sunflower oil, whole wheat flour, sea salt, sesame flour, 2% or less of: calcium sulfate, enzymes], contains less than 2% of: raw sugar, yeast, sea salt, sunflower oil, olive oil, natural mold inhibitor [cultured wheat flour, vinegar], sodium bicarbonate, fumaric acid, calcium sulfate, ascorbic acid, enzymes), cage-free* eggs (eggs, whole milk, non-gmo corn starch, sea salt, white pepper), organic salsa (organic diced tomatoes [organic tomatoes, organic tomato juice, sea salt, naturally derived citric acid, calcium chloride], organic diced onions, organic jalapeno peppers, organic vinegar, organic lime juice, organic scallions, organic cilantro, organic corn starch, sea salt, organic garlic powder, organic cumin, organic black pepper, organic coriander, organic chili powder), uncured smoked bacon** (pork, water, sea salt, sugar, celery powder), organic roasted russet potatoes (organic potatoes with organic olive oil), monterey jack cheese (pasteurized cultured milk, salt, enzymes), white cheddar cheese (pasteurized cultured milk, salt, enzymes), organic white cheddar cheese sauce (water, organic corn starch, salt, organic cane sugar, organic natural cheddar cheese flavor, and 2% or less organic canola oil), organic scallions, organic corn starch, organic jalapenos, sea salt, black pepper.",125,g,1 sandwich,"Frozen Breakfast Sandwiches, Biscuits & Meals",LI,Wed Apr 08 00:00:00 EDT 2020,Thu May 28 00:00:00 EDT 2020,United States,
911988,Smart & Final Iris Corporation,41512161018,"scrambled egg whites (egg white non-fat milk, modified corn starch, whey protein isolate, soybean oil, carrageenan, salt, natural egg flavor, guar gum, xanthan gum), seasoned potatoes (russet potatoes [potatoes, dextrose], soybean oil, salt, garlic powder, black pepper), sharp white cheddar cheese (pasteurized milk, cheese culture, salt, enzymes), turkey sausage (turkey, water, potato starch, salt, dextrose, sugar, spices), red bell pepper, onion, green pepper, guar gum.",198,g,1 bowl,"Frozen Breakfast Sandwiches, Biscuits & Meals",LI,Wed Apr 08 00:00:00 EDT 2020,Thu May 28 00:00:00 EDT 2020,United States,
913058,Feel Good Foods I LLC,8.99039E+11,"tofu (water, soybeans, calcium sulfate, calcium chloride), water, rice flour, tapioca starch, potatoes, rice starch, harissa (red bell peppers, tomato paste [tomatoes], vinegar, canola oil, red chiles, spices, salt), brown rice flour, onions, palm oil, contains less than 2% of: red bell peppers, tomatoes, soy protein, scallion, salt, canola oil, garlic, cilantro, corn starch, xanthan gum, guar gum, spices.",112,g,1 pocket,"Frozen Breakfast Sandwiches, Biscuits & Meals",LI,Wed Apr 08 00:00:00 EDT 2020,Thu May 28 00:00:00 EDT 2020,United States,
